Datetime,Temperature_Comedor_Sensor,Temperature_Habitacion_Sensor
2012-03-26 13:15:00,21.832,21.0987
2012-03-26 13:30:00,21.948,21.2853
2012-03-26 13:45:00,22.0973,21.4707
2012-03-26 14:00:00,22.288,21.6053
2012-03-26 14:15:00,22.488,21.7813
2012-03-26 14:30:00,22.6253,21.888
2012-03-26 14:45:00,22.7653,21.996
2012-03-26 15:00:00,22.8867,22.088
2012-03-26 15:15:00,22.98,22.1587
2012-03-26 15:30:00,23.06,22.208
2012-03-26 15:45:00,23.116,22.228
2012-03-26 16:00:00,23.144,22.244
2012-03-26 16:15:00,23.164,22.26
2012-03-26 16:30:00,23.128,22.232
2012-03-26 16:45:00,23.0787,22.2053
2012-03-26 17:00:00,23.012,22.164
2012-03-26 17:15:00,22.9307,22.092
2012-03-26 17:30:00,22.8653,22.0253
2012-03-26 17:45:00,22.772,21.956
2012-03-26 18:00:00,22.676,21.864
2012-03-26 18:15:00,22.5787,21.7613
2012-03-26 18:30:00,22.472,21.6627
2012-03-26 18:45:00,22.364,21.5773
2012-03-26 19:00:00,22.2427,21.4627
2012-03-26 19:15:00,22.1413,21.3813
2012-03-26 19:30:00,22.0387,21.2933
2012-03-26 19:45:00,21.9133,21.192
2012-03-26 20:00:00,21.8173,21.1
2012-03-26 20:15:00,21.6947,21.0
2012-03-26 20:30:00,21.5787,20.888
2012-03-26 20:45:00,21.4613,20.8147
2012-03-26 21:00:00,21.3533,20.6933
2012-03-26 21:15:00,21.2187,20.6093
2012-03-26 21:30:00,21.096,20.504
2012-03-26 21:45:00,20.984,20.3693
2012-03-26 22:00:00,20.8533,20.246
2012-03-26 22:15:00,20.7373,20.138
2012-03-26 22:30:00,20.62,20.0253
2012-03-26 22:45:00,20.494,19.8807
2012-03-26 23:00:00,20.3633,19.7833
2012-03-26 23:15:00,20.2313,19.6213
2012-03-26 23:30:00,20.108,19.5153
2012-03-26 23:45:00,19.9907,19.4067
2012-03-27 00:00:00,19.8553,19.2733
2012-03-27 00:15:00,19.7413,19.1707
2012-03-27 00:30:00,19.62,19.0287
2012-03-27 00:45:00,19.4993,18.9067
2012-03-27 01:00:00,19.3673,18.8007
2012-03-27 01:15:00,19.2573,18.686
2012-03-27 01:30:00,19.136,18.56
2012-03-27 01:45:00,18.998,18.464
2012-03-27 02:00:00,18.8973,18.348
2012-03-27 02:15:00,18.774,18.2227
2012-03-27 02:30:00,18.656,18.1133
2012-03-27 02:45:00,18.5413,17.9967
2012-03-27 03:00:00,18.4207,17.8453
2012-03-27 03:15:00,18.2967,17.7467
2012-03-27 03:30:00,18.17,17.6353
2012-03-27 03:45:00,18.0367,17.504
2012-03-27 04:00:00,17.9193,17.41
2012-03-27 04:15:00,17.81,17.3007
2012-03-27 04:30:00,17.7013,17.188
2012-03-27 04:45:00,17.596,17.0673
2012-03-27 05:00:00,17.484,16.9367
2012-03-27 05:15:00,17.3767,16.8233
2012-03-27 05:30:00,17.2647,16.7093
2012-03-27 05:45:00,17.1193,16.5627
2012-03-27 06:00:00,17.0067,16.4333
2012-03-27 06:15:00,16.912,16.3287
2012-03-27 06:30:00,16.8433,16.28
2012-03-27 06:45:00,16.7447,16.1873
2012-03-27 07:00:00,16.6733,16.11
2012-03-27 07:15:00,16.5927,16.0867
2012-03-27 07:30:00,16.5613,16.06
2012-03-27 07:45:00,16.55,16.016
2012-03-27 08:00:00,16.5607,16.04
2012-03-27 08:15:00,16.618,16.0727
2012-03-27 08:30:00,16.694,16.174
2012-03-27 08:45:00,16.7993,16.2767
2012-03-27 09:00:00,16.9193,16.4527
2012-03-27 09:15:00,17.054,16.63
2012-03-27 09:30:00,17.2667,16.8487
2012-03-27 09:45:00,17.46,17.0813
2012-03-27 10:00:00,17.72,17.3453
2012-03-27 10:15:00,17.964,17.5693
2012-03-27 10:30:00,18.2267,17.8407
2012-03-27 10:45:00,18.4733,18.1027
2012-03-27 11:00:00,18.7293,18.3733
2012-03-27 11:15:00,18.9653,18.682
2012-03-27 11:30:00,19.2027,18.9627
2012-03-27 11:45:00,19.442,19.274
2012-03-27 12:00:00,19.7413,19.49
2012-03-27 12:15:00,20.062,19.756
2012-03-27 12:30:00,20.3,19.978
2012-03-27 12:45:00,20.5147,20.1287
2012-03-27 13:00:00,20.6667,20.334
2012-03-27 13:15:00,20.82,20.472
2012-03-27 13:30:00,21.0107,20.608
2012-03-27 13:45:00,21.2133,20.7587
2012-03-27 14:00:00,21.3787,20.84
2012-03-27 14:15:00,21.5347,20.9293
2012-03-27 14:30:00,21.6947,21.056
2012-03-27 14:45:00,21.8267,21.1307
2012-03-27 15:00:00,21.896,21.168
2012-03-27 15:15:00,21.964,21.192
2012-03-27 15:30:00,22.0373,21.2387
2012-03-27 15:45:00,22.0547,21.264
2012-03-27 16:00:00,22.0693,21.26
2012-03-27 16:15:00,22.0507,21.2467
2012-03-27 16:30:00,22.012,21.2173
2012-03-27 16:45:00,21.8867,21.1387
2012-03-27 17:00:00,21.7733,21.0253
2012-03-27 17:15:00,21.6507,20.9547
2012-03-27 17:30:00,21.4973,20.8533
2012-03-27 17:45:00,21.36,20.724
2012-03-27 18:00:00,21.208,20.636
2012-03-27 18:15:00,21.0733,20.524
2012-03-27 18:30:00,20.928,20.3853
2012-03-27 18:45:00,20.788,20.2493
2012-03-27 19:00:00,20.6067,20.0873
2012-03-27 19:15:00,20.452,19.924
2012-03-27 19:30:00,20.2707,19.81
2012-03-27 19:45:00,20.1107,19.6687
2012-03-27 20:00:00,19.966,19.4933
2012-03-27 20:15:00,19.78,19.3733
2012-03-27 20:30:00,19.6267,19.2453
2012-03-27 20:45:00,19.4767,19.0827
2012-03-27 21:00:00,19.314,18.9553
2012-03-27 21:15:00,19.186,18.8253
2012-03-27 21:30:00,19.0833,18.7233
2012-03-27 21:45:00,18.9327,18.5967
2012-03-27 22:00:00,18.7867,18.434
2012-03-27 22:15:00,18.6273,18.3187
2012-03-27 22:30:00,18.524,18.1707
2012-03-27 22:45:00,18.3647,18.028
2012-03-27 23:00:00,18.1967,17.8967
2012-03-27 23:15:00,18.0573,17.7593
2012-03-27 23:30:00,17.8827,17.598
2012-03-27 23:45:00,17.7493,17.5007
2012-03-28 00:00:00,17.6173,17.374
2012-03-28 00:15:00,17.4907,17.2093
2012-03-28 00:30:00,17.3687,17.1167
2012-03-28 00:45:00,17.246,16.9887
2012-03-28 01:00:00,17.068,16.818
2012-03-28 01:15:00,16.9453,16.726
2012-03-28 01:30:00,16.84,16.604
2012-03-28 01:45:00,16.7027,16.4513
2012-03-28 02:00:00,16.5487,16.308
2012-03-28 02:15:00,16.4287,16.2107
2012-03-28 02:30:00,16.3027,16.064
2012-03-28 02:45:00,16.1813,15.9367
2012-03-28 03:00:00,16.0613,15.81
2012-03-28 03:15:00,15.9187,15.706
2012-03-28 03:30:00,15.8,15.596
2012-03-28 03:45:00,15.698,15.488
2012-03-28 04:00:00,15.62,15.4167
2012-03-28 04:15:00,15.5053,15.2933
2012-03-28 04:30:00,15.3773,15.1607
2012-03-28 04:45:00,15.3087,15.0653
2012-03-28 05:00:00,15.1913,14.96
2012-03-28 05:15:00,15.116,14.88
2012-03-28 05:30:00,15.0173,14.78
2012-03-28 05:45:00,14.9153,14.666
2012-03-28 06:00:00,14.79,14.586
2012-03-28 06:15:00,14.7353,14.4713
2012-03-28 06:30:00,14.65,14.4347
2012-03-28 06:45:00,14.6067,14.3713
2012-03-28 07:00:00,14.59,14.38
2012-03-28 07:15:00,14.61,14.3593
2012-03-28 07:30:00,14.65,14.3833
2012-03-28 07:45:00,14.7347,14.424
2012-03-28 08:00:00,14.8073,14.5073
2012-03-28 08:15:00,14.9467,14.6247
2012-03-28 08:30:00,15.1133,14.798
2012-03-28 08:45:00,15.318,15.004
2012-03-28 09:00:00,15.566,15.248
2012-03-28 09:15:00,15.8353,15.5233
2012-03-28 09:30:00,16.1353,15.8653
2012-03-28 09:45:00,16.4247,16.1953
2012-03-28 10:00:00,16.7027,16.5227
2012-03-28 10:15:00,17.0213,16.8713
2012-03-28 10:30:00,17.3387,17.2167
2012-03-28 10:45:00,17.6527,17.548
2012-03-28 11:00:00,17.9773,17.8833
2012-03-28 11:15:00,18.3967,18.2447
2012-03-28 11:30:00,18.8013,18.604
2012-03-28 11:45:00,19.108,18.8893
2012-03-28 12:00:00,19.4453,19.1953
2012-03-28 12:15:00,19.7153,19.4227
2012-03-28 12:30:00,19.9867,19.6747
2012-03-28 12:45:00,20.1827,19.8953
2012-03-28 13:00:00,20.3727,20.0687
2012-03-28 13:15:00,20.6133,20.2413
2012-03-28 13:30:00,20.8907,20.4667
2012-03-28 13:45:00,21.2333,20.664
2012-03-28 14:00:00,22.22,21.0147
2012-03-28 14:15:00,23.004,21.4267
2012-03-28 14:30:00,23.4787,21.6893
2012-03-28 14:45:00,23.48,21.7493
2012-03-28 15:00:00,23.1387,21.732
2012-03-28 15:15:00,23.012,21.744
2012-03-28 15:30:00,22.972,21.772
2012-03-28 15:45:00,23.0093,21.8227
2012-03-28 16:00:00,23.18,21.948
2012-03-28 16:15:00,23.224,21.9813
2012-03-28 16:30:00,23.212,22.0
2012-03-28 16:45:00,23.196,21.9893
2012-03-28 17:00:00,23.132,21.976
2012-03-28 17:15:00,23.056,21.952
2012-03-28 17:30:00,22.98,21.8693
2012-03-28 17:45:00,22.888,21.8267
2012-03-28 18:00:00,22.804,21.7587
2012-03-28 18:15:00,22.696,21.704
2012-03-28 18:30:00,22.5907,21.6187
2012-03-28 18:45:00,22.4933,21.556
2012-03-28 19:00:00,22.3813,21.452
2012-03-28 19:15:00,22.2733,21.3813
2012-03-28 19:30:00,22.1787,21.2933
2012-03-28 19:45:00,22.0613,21.192
2012-03-28 20:00:00,21.964,21.1213
2012-03-28 20:15:00,21.86,21.036
2012-03-28 20:30:00,21.7507,20.9507
2012-03-28 20:45:00,21.628,20.864
2012-03-28 21:00:00,21.5147,20.78
2012-03-28 21:15:00,21.4187,20.696
2012-03-28 21:30:00,21.3,20.5973
2012-03-28 21:45:00,21.1707,20.4927
2012-03-28 22:00:00,21.0427,20.362
2012-03-28 22:15:00,20.9053,20.2633
2012-03-28 22:30:00,20.7907,20.1147
2012-03-28 22:45:00,20.6773,20.0207
2012-03-28 23:00:00,20.5413,19.9073
2012-03-28 23:15:00,20.4173,19.75
2012-03-28 23:30:00,20.2847,19.6067
2012-03-28 23:45:00,20.162,19.508
2012-03-29 00:00:00,20.0467,19.3933
2012-03-29 00:15:00,19.908,19.28
2012-03-29 00:30:00,19.7873,19.1327
2012-03-29 00:45:00,19.664,19.0127
2012-03-29 01:00:00,19.5233,18.8953
2012-03-29 01:15:00,19.388,18.7567
2012-03-29 01:30:00,19.2713,18.63
2012-03-29 01:45:00,19.1433,18.5373
2012-03-29 02:00:00,19.012,18.3833
2012-03-29 02:15:00,18.8933,18.27
2012-03-29 02:30:00,18.7853,18.154
2012-03-29 02:45:00,18.6533,18.0653
2012-03-29 03:00:00,18.55,17.9347
2012-03-29 03:15:00,18.4207,17.8307
2012-03-29 03:30:00,18.2967,17.72
2012-03-29 03:45:00,18.1833,17.6353
2012-03-29 04:00:00,18.0573,17.5153
2012-03-29 04:15:00,17.9407,17.4233
2012-03-29 04:30:00,17.8267,17.316
2012-03-29 04:45:00,17.7193,17.1987
2012-03-29 05:00:00,17.5993,17.0607
2012-03-29 05:15:00,17.4813,16.96
2012-03-29 05:30:00,17.3887,16.818
2012-03-29 05:45:00,17.2927,16.7213
2012-03-29 06:00:00,17.1633,16.6233
2012-03-29 06:15:00,17.058,16.5513
2012-03-29 06:30:00,16.9627,16.4167
2012-03-29 06:45:00,16.908,16.348
2012-03-29 07:00:00,16.8433,16.3167
2012-03-29 07:15:00,16.7927,16.2733
2012-03-29 07:30:00,16.776,16.2367
2012-03-29 07:45:00,16.768,16.2267
2012-03-29 08:00:00,16.8,16.2293
2012-03-29 08:15:00,16.8673,16.3007
2012-03-29 08:30:00,16.9373,16.4033
2012-03-29 08:45:00,17.0393,16.5413
2012-03-29 09:00:00,17.1887,16.724
2012-03-29 09:15:00,17.3793,16.9173
2012-03-29 09:30:00,17.5847,17.1527
2012-03-29 09:45:00,17.8167,17.4147
2012-03-29 10:00:00,18.0853,17.6987
2012-03-29 10:15:00,18.3633,17.964
2012-03-29 10:30:00,18.6467,18.3093
2012-03-29 10:45:00,18.9227,18.6247
2012-03-29 11:00:00,19.2113,18.936
2012-03-29 11:15:00,19.4947,19.2667
2012-03-29 11:30:00,19.7773,19.5187
2012-03-29 11:45:00,20.062,19.85
2012-03-29 12:00:00,20.3267,20.12
2012-03-29 12:15:00,20.5987,20.4293
2012-03-29 12:30:00,20.8373,20.668
2012-03-29 12:45:00,21.1013,20.92
2012-03-29 13:00:00,21.36,21.1373
2012-03-29 13:15:00,21.6107,21.3227
2012-03-29 13:30:00,21.852,21.5627
2012-03-29 13:45:00,22.0733,21.7493
2012-03-29 14:00:00,22.2907,21.928
2012-03-29 14:15:00,22.5027,22.0813
2012-03-29 14:30:00,22.708,22.22
2012-03-29 14:45:00,22.8987,22.3053
2012-03-29 15:00:00,23.0453,22.4347
2012-03-29 15:15:00,23.1933,22.5427
2012-03-29 15:30:00,23.304,22.592
2012-03-29 15:45:00,23.3893,22.684
2012-03-29 16:00:00,23.452,22.7213
2012-03-29 16:15:00,23.508,22.784
2012-03-29 16:30:00,23.5187,22.796
2012-03-29 16:45:00,23.512,22.7573
2012-03-29 17:00:00,23.464,22.744
2012-03-29 17:15:00,23.4067,22.6787
2012-03-29 17:30:00,23.3707,22.672
2012-03-29 17:45:00,23.296,22.5813
2012-03-29 18:00:00,23.2267,22.544
2012-03-29 18:15:00,23.18,22.464
2012-03-29 18:30:00,23.084,22.3867
2012-03-29 18:45:00,22.992,22.3067
2012-03-29 19:00:00,22.9053,22.228
2012-03-29 19:15:00,22.8307,22.1253
2012-03-29 19:30:00,22.7347,22.0307
2012-03-29 19:45:00,22.6467,21.9493
2012-03-29 20:00:00,22.5413,21.848
2012-03-29 20:15:00,22.432,21.7493
2012-03-29 20:30:00,22.3293,21.656
2012-03-29 20:45:00,22.216,21.5293
2012-03-29 21:00:00,22.104,21.424
2012-03-29 21:15:00,21.9733,21.264
2012-03-29 21:30:00,21.84,21.132
2012-03-29 21:45:00,21.7053,21.0
2012-03-29 22:00:00,21.5613,20.8613
2012-03-29 22:15:00,21.4453,20.7493
2012-03-29 22:30:00,21.304,20.6053
2012-03-29 22:45:00,21.1533,20.4513
2012-03-29 23:00:00,21.0227,20.3407
2012-03-29 23:15:00,20.88,20.2173
2012-03-29 23:30:00,20.7573,20.0653
2012-03-29 23:45:00,20.6387,19.9633
2012-03-30 00:00:00,20.5133,19.8393
2012-03-30 00:15:00,20.38,19.74
2012-03-30 00:30:00,20.246,19.6113
2012-03-30 00:45:00,20.1253,19.4753
2012-03-30 01:00:00,20.002,19.3887
2012-03-30 01:15:00,19.88,19.29
2012-03-30 01:30:00,19.7573,19.1533
2012-03-30 01:45:00,19.6347,19.0653
2012-03-30 02:00:00,19.5233,18.944
2012-03-30 02:15:00,19.3947,18.8133
2012-03-30 02:30:00,19.2787,18.74
2012-03-30 02:45:00,19.1787,18.632
2012-03-30 03:00:00,19.05,18.524
2012-03-30 03:15:00,18.936,18.4267
2012-03-30 03:30:00,18.8333,18.3153
2012-03-30 03:45:00,18.7053,18.182
2012-03-30 04:00:00,18.6073,18.0667
2012-03-30 04:15:00,18.5047,17.9667
2012-03-30 04:30:00,18.3767,17.856
2012-03-30 04:45:00,18.27,17.7247
2012-03-30 05:00:00,18.136,17.59
2012-03-30 05:15:00,18.0247,17.5087
2012-03-30 05:30:00,17.8973,17.4167
2012-03-30 05:45:00,17.792,17.3013
2012-03-30 06:00:00,17.674,17.1773
2012-03-30 06:15:00,17.562,17.0753
2012-03-30 06:30:00,17.472,16.9467
2012-03-30 06:45:00,17.384,16.8573
2012-03-30 07:00:00,17.3167,16.7687
2012-03-30 07:15:00,17.2833,16.7553
2012-03-30 07:30:00,17.2593,16.7433
2012-03-30 07:45:00,17.262,16.7267
2012-03-30 08:00:00,17.31,16.7367
2012-03-30 08:15:00,17.3547,16.8173
2012-03-30 08:30:00,17.454,16.942
2012-03-30 08:45:00,17.5773,17.0927
2012-03-30 09:00:00,17.752,17.306
2012-03-30 09:15:00,17.968,17.5433
2012-03-30 09:30:00,18.2227,17.818
2012-03-30 09:45:00,18.4813,18.1313
2012-03-30 10:00:00,18.7493,18.444
2012-03-30 10:15:00,19.0393,18.8133
2012-03-30 10:30:00,19.368,19.174
2012-03-30 10:45:00,19.7013,19.5407
2012-03-30 11:00:00,20.0213,19.888
2012-03-30 11:15:00,20.354,20.2947
2012-03-30 11:30:00,20.6787,20.652
2012-03-30 11:45:00,21.056,21.0427
2012-03-30 12:00:00,21.428,21.444
2012-03-30 12:15:00,21.736,21.7333
2012-03-30 12:30:00,22.0507,22.0453
2012-03-30 12:45:00,22.3613,22.3733
2012-03-30 13:00:00,22.6827,22.6507
2012-03-30 13:15:00,22.9733,22.9147
2012-03-30 13:30:00,23.2707,23.1747
2012-03-30 13:45:00,23.5427,23.436
2012-03-30 14:00:00,23.8307,23.6653
2012-03-30 14:15:00,24.0853,23.88
2012-03-30 14:30:00,24.3333,24.0613
2012-03-30 14:45:00,24.5693,24.2493
2012-03-30 15:00:00,24.776,24.4027
2012-03-30 15:15:00,24.9787,24.5267
2012-03-30 15:30:00,25.1347,24.6293
2012-03-30 15:45:00,25.2653,24.7373
2012-03-30 16:00:00,25.392,24.8013
2012-03-30 16:15:00,25.4693,24.8747
2012-03-30 16:30:00,25.5147,24.912
2012-03-30 16:45:00,25.54,24.944
2012-03-30 17:00:00,25.528,24.944
2012-03-30 17:15:00,25.5107,24.944
2012-03-30 17:30:00,25.4867,24.896
2012-03-30 17:45:00,25.432,24.88
2012-03-30 18:00:00,25.3613,24.8267
2012-03-30 18:15:00,25.3,24.7947
2012-03-30 18:30:00,25.2173,24.724
2012-03-30 18:45:00,25.1427,24.6507
2012-03-30 19:00:00,25.072,24.5893
2012-03-30 19:15:00,24.992,24.4973
2012-03-30 19:30:00,24.916,24.4187
2012-03-30 19:45:00,24.8373,24.3493
2012-03-30 20:00:00,24.76,24.2613
2012-03-30 20:15:00,24.6493,24.1493
2012-03-30 20:30:00,24.56,24.0387
2012-03-30 20:45:00,24.4853,23.9307
2012-03-30 21:00:00,24.38,23.8213
2012-03-30 21:15:00,24.2813,23.6973
2012-03-30 21:30:00,24.1707,23.572
2012-03-30 21:45:00,24.0587,23.4733
2012-03-30 22:00:00,23.9547,23.364
2012-03-30 22:15:00,23.8613,23.2853
2012-03-30 22:30:00,23.74,23.1627
2012-03-30 22:45:00,23.6227,23.056
2012-03-30 23:00:00,23.5173,22.9587
2012-03-30 23:15:00,23.4027,22.8333
2012-03-30 23:30:00,23.308,22.748
2012-03-30 23:45:00,23.1947,22.6173
2012-03-31 00:00:00,23.0773,22.5213
2012-03-31 00:15:00,22.9613,22.38
2012-03-31 00:30:00,22.8347,22.2907
2012-03-31 00:45:00,22.7187,22.1493
2012-03-31 01:00:00,22.5787,22.056
2012-03-31 01:15:00,22.4573,21.9253
2012-03-31 01:30:00,22.32,21.7973
2012-03-31 01:45:00,22.184,21.6453
2012-03-31 02:00:00,22.0653,21.5373
2012-03-31 02:15:00,21.916,21.3987
2012-03-31 02:30:00,21.8053,21.292
2012-03-31 02:45:00,21.6867,21.1627
2012-03-31 03:00:00,21.56,21.056
2012-03-31 03:15:00,21.4347,20.9547
2012-03-31 03:30:00,21.304,20.852
2012-03-31 03:45:00,21.1867,20.7307
2012-03-31 04:00:00,21.0693,20.624
2012-03-31 04:15:00,20.92,20.4853
2012-03-31 04:30:00,20.7973,20.388
2012-03-31 04:45:00,20.6973,20.2633
2012-03-31 05:00:00,20.5653,20.1227
2012-03-31 05:15:00,20.4733,19.9987
2012-03-31 05:30:00,20.3527,19.9113
2012-03-31 05:45:00,20.2347,19.7933
2012-03-31 06:00:00,20.136,19.686
2012-03-31 06:15:00,20.0267,19.59
2012-03-31 06:30:00,19.9367,19.508
2012-03-31 06:45:00,19.8533,19.44
2012-03-31 07:00:00,19.7747,19.36
2012-03-31 07:15:00,19.7373,19.34
2012-03-31 07:30:00,19.7207,19.304
2012-03-31 07:45:00,19.7433,19.28
2012-03-31 08:00:00,19.76,19.328
2012-03-31 08:15:00,19.8247,19.3827
2012-03-31 08:30:00,19.9073,19.4907
2012-03-31 08:45:00,20.0367,19.64
2012-03-31 09:00:00,20.1653,19.7867
2012-03-31 09:15:00,20.338,19.9727
2012-03-31 09:30:00,20.544,20.216
2012-03-31 09:45:00,20.7507,20.482
2012-03-31 10:00:00,20.984,20.7227
2012-03-31 10:15:00,21.2213,20.9667
2012-03-31 10:30:00,21.4533,21.196
2012-03-31 10:45:00,21.712,21.4693
2012-03-31 11:00:00,21.944,21.744
2012-03-31 11:15:00,22.1933,22.0347
2012-03-31 11:30:00,22.488,22.3453
2012-03-31 11:45:00,22.7773,22.62
2012-03-31 12:00:00,22.9893,22.832
2012-03-31 12:15:00,23.1693,23.02
2012-03-31 12:30:00,23.3147,23.184
2012-03-31 12:45:00,23.4813,23.3333
2012-03-31 13:00:00,23.628,23.436
2012-03-31 13:15:00,23.724,23.54
2012-03-31 13:30:00,23.8,23.584
2012-03-31 13:45:00,23.852,23.588
2012-03-31 14:00:00,23.912,23.64
2012-03-31 14:15:00,23.9667,23.692
2012-03-31 14:30:00,24.008,23.696
2012-03-31 14:45:00,24.0347,23.7187
2012-03-31 15:00:00,24.0613,23.74
2012-03-31 15:15:00,24.0773,23.7267
2012-03-31 15:30:00,24.0987,23.74
2012-03-31 15:45:00,24.0827,23.74
2012-03-31 16:00:00,24.0747,23.6947
2012-03-31 16:15:00,24.0467,23.672
2012-03-31 16:30:00,24.032,23.6
2012-03-31 16:45:00,23.9787,23.564
2012-03-31 17:00:00,23.9373,23.508
2012-03-31 17:15:00,23.9,23.464
2012-03-31 17:30:00,23.8453,23.38
2012-03-31 17:45:00,23.7853,23.332
2012-03-31 18:00:00,23.736,23.2667
2012-03-31 18:15:00,23.648,23.2
2012-03-31 18:30:00,23.5893,23.124
2012-03-31 18:45:00,23.508,23.052
2012-03-31 19:00:00,23.4173,22.9587
2012-03-31 19:15:00,23.364,22.8747
2012-03-31 19:30:00,23.276,22.7987
2012-03-31 19:45:00,23.2053,22.7067
2012-03-31 20:00:00,23.1173,22.616
2012-03-31 20:15:00,23.0107,22.5373
2012-03-31 20:30:00,22.9213,22.4133
2012-03-31 20:45:00,22.832,22.3307
2012-03-31 21:00:00,22.7133,22.244
2012-03-31 21:15:00,22.62,22.1267
2012-03-31 21:30:00,22.508,22.036
2012-03-31 21:45:00,22.4053,21.928
2012-03-31 22:00:00,22.2853,21.8027
2012-03-31 22:15:00,22.1667,21.688
2012-03-31 22:30:00,22.0573,21.5467
2012-03-31 22:45:00,21.9373,21.4467
2012-03-31 23:00:00,21.832,21.32
2012-03-31 23:15:00,21.72,21.1773
2012-03-31 23:30:00,21.576,21.0853
2012-03-31 23:45:00,21.4413,20.9307
2012-04-01 00:00:00,21.3093,20.836
2012-04-01 00:15:00,21.1667,20.7107
2012-04-01 00:30:00,21.0347,20.576
2012-04-01 00:45:00,20.8773,20.4273
2012-04-01 01:00:00,20.736,20.2947
2012-04-01 01:15:00,20.616,20.136
2012-04-01 01:30:00,20.498,19.9847
2012-04-01 01:45:00,20.3627,19.8893
2012-04-01 02:00:00,20.2353,19.7667
2012-04-01 02:15:00,20.0933,19.5967
2012-04-01 02:30:00,19.972,19.498
2012-04-01 02:45:00,19.8267,19.3853
2012-04-01 03:00:00,19.698,19.2473
2012-04-01 03:15:00,19.5833,19.12
2012-04-01 03:30:00,19.4593,19.0
2012-04-01 03:45:00,19.3427,18.8587
2012-04-01 04:00:00,19.242,18.7853
2012-04-01 04:15:00,19.1147,18.68
2012-04-01 04:30:00,18.9913,18.54
2012-04-01 04:45:00,18.89,18.4647
2012-04-01 05:00:00,18.7667,18.3447
2012-04-01 05:15:00,18.6647,18.236
2012-04-01 05:30:00,18.5607,18.12
2012-04-01 05:45:00,18.4573,17.9953
2012-04-01 06:00:00,18.3393,17.9227
2012-04-01 06:15:00,18.238,17.8213
2012-04-01 06:30:00,18.1567,17.7467
2012-04-01 06:45:00,18.0727,17.6487
2012-04-01 07:00:00,17.99,17.6033
2012-04-01 07:15:00,17.9527,17.542
2012-04-01 07:30:00,17.9313,17.524
2012-04-01 07:45:00,17.9733,17.5
2012-04-01 08:00:00,18.01,17.5307
2012-04-01 08:15:00,18.0873,17.6
2012-04-01 08:30:00,18.204,17.7173
2012-04-01 08:45:00,18.346,17.8407
2012-04-01 09:00:00,18.4893,18.0387
2012-04-01 09:15:00,18.6927,18.2347
2012-04-01 09:30:00,18.8993,18.494
2012-04-01 09:45:00,19.1253,18.752
2012-04-01 10:00:00,19.364,19.008
2012-04-01 10:15:00,19.6007,19.2947
2012-04-01 10:30:00,19.8793,19.5393
2012-04-01 10:45:00,20.132,19.8473
2012-04-01 11:00:00,20.386,20.136
2012-04-01 11:15:00,20.652,20.426
2012-04-01 11:30:00,20.9027,20.7213
2012-04-01 11:45:00,21.1853,21.0027
2012-04-01 12:00:00,21.4533,21.2893
2012-04-01 12:15:00,21.7173,21.544
2012-04-01 12:30:00,21.9627,21.7827
2012-04-01 12:45:00,22.1787,22.0213
2012-04-01 13:00:00,22.4333,22.2307
2012-04-01 13:15:00,22.6347,22.404
2012-04-01 13:30:00,22.8507,22.584
2012-04-01 13:45:00,23.056,22.756
2012-04-01 14:00:00,23.256,22.8733
2012-04-01 14:15:00,23.42,22.976
2012-04-01 14:30:00,23.5947,23.1213
2012-04-01 14:45:00,23.748,23.236
2012-04-01 15:00:00,23.9027,23.2733
2012-04-01 15:15:00,24.0373,23.328
2012-04-01 15:30:00,24.152,23.348
2012-04-01 15:45:00,24.224,23.396
2012-04-01 16:00:00,24.2533,23.392
2012-04-01 16:15:00,24.272,23.408
2012-04-01 16:30:00,24.284,23.4
2012-04-01 16:45:00,24.2733,23.416
2012-04-01 17:00:00,24.2507,23.388
2012-04-01 17:15:00,24.1973,23.34
2012-04-01 17:30:00,24.152,23.3133
2012-04-01 17:45:00,24.0933,23.2733
2012-04-01 18:00:00,24.016,23.208
2012-04-01 18:15:00,23.944,23.1307
2012-04-01 18:30:00,23.856,23.072
2012-04-01 18:45:00,23.7467,22.98
2012-04-01 19:00:00,23.636,22.9
2012-04-01 19:15:00,23.5293,22.8213
2012-04-01 19:30:00,23.4227,22.728
2012-04-01 19:45:00,23.3347,22.652
2012-04-01 20:00:00,23.2373,22.56
2012-04-01 20:15:00,23.1427,22.464
2012-04-01 20:30:00,23.0307,22.3907
2012-04-01 20:45:00,22.928,22.2973
2012-04-01 21:00:00,22.8213,22.2173
2012-04-01 21:15:00,22.716,22.132
2012-04-01 21:30:00,22.5933,22.024
2012-04-01 21:45:00,22.4933,21.94
2012-04-01 22:00:00,22.372,21.84
2012-04-01 22:15:00,22.2533,21.7373
2012-04-01 22:30:00,22.156,21.612
2012-04-01 22:45:00,22.0493,21.5293
2012-04-01 23:00:00,21.9307,21.46
2012-04-01 23:15:00,21.8413,21.368
2012-04-01 23:30:00,21.732,21.2613
2012-04-01 23:45:00,21.62,21.1547
2012-04-02 00:00:00,21.5187,21.072
2012-04-02 00:15:00,21.4147,20.968
2012-04-02 00:30:00,21.3107,20.892
2012-04-02 00:45:00,21.188,20.788
2012-04-02 01:00:00,21.084,20.7093
2012-04-02 01:15:00,20.992,20.5947
2012-04-02 01:30:00,20.8867,20.5187
2012-04-02 01:45:00,20.7893,20.4033
2012-04-02 02:00:00,20.712,20.3407
